Business Name,Business ID,Review ID,Review Text,Review Rating,Review Time
Partridge Pub Ofc,p84_3gVNLJWsg2Nw2UuMAQ,QjpbiGoEJ4q0HN5QH6y2RA,Came for my 21st birthday and got a really hostile bartender who acted like I was bothering him to get the fish bowl that comes for your birthday. He was...,1,2018-12-03 20:13:57
Partridge Pub Ofc,p84_3gVNLJWsg2Nw2UuMAQ,xljAoX1-y-HM9s-uZ9w-SA,I have never had worse service. Really awful bartender. One of them must be new because she was the least focused least attentive bartender I've ever seen....,1,2019-03-02 22:40:56
99 Restaurants,ErFFhrAgAR0Y1vTzHm8kbw,Xehj5gk7NsG9Hn3DW0TPhQ,"As a professional fashion photographer who now has diabetes, when traveling I always look for good restaurants that offer low carb meals and/or who can...",5,2019-10-03 11:06:27
99 Restaurants,ErFFhrAgAR0Y1vTzHm8kbw,dPlQkzBo-JHf8JHeII3XYA,"99 is factory food. 

My lunch entree was sad. A strip steak that was so tough I nearly got carpal tunnel from all the sawing. The accompanying BBQ sauce...",1,2020-03-14 05:30:27
99 Restaurants,ErFFhrAgAR0Y1vTzHm8kbw,tx92yRO_tPk6u-JrXasL4w,"My wife and I live around the corner and I thought it might be a fun date night to come during Trivia Thursdays, which are from 7-9PM. I called ahead to...",3,2019-10-25 06:18:26
Karma Bistro,kUdrcQSlLIDTl76s5zqNlw,POvM5msB5a1ZYkLwZMtvkA,"I live in Saratoga Springs and am familiar with Chef Brady Duhame; he was a chef for several years at 15 Church, an upscale ""American"" cuisine restaurant....",5,2020-03-30 06:30:25
Karma Bistro,kUdrcQSlLIDTl76s5zqNlw,wTRdW6FmjFdA-l_jOqOmEA,"Brady Duhame is back with much the same menu we loved at Buddha Noodle, plus poke! We tried two pokes, the salmon and the tuna, plus tonkatsu ramen. (The...",5,2020-03-29 09:38:07
Karma Bistro,kUdrcQSlLIDTl76s5zqNlw,ePKioaZNFHSQKkR8ie3ndA,"Looking for something yummy and warm on this rainy evening. Go see Chef Brady Duhame at Karma Bistro in Niskayuna in St. James square, you won't be...",5,2020-04-10 11:42:54
Provence Restaurant & Wine Bar,LLNewgRjdyf9SFvHZobW9Q,bwih9gQ7cAngvHX6th2pBA,"Very satisfied with the experience we had in this restaurant. The waiter, Tom, a retired chef himself, honestly gave us the inside information on the...",5,2020-01-18 20:13:07
Provence Restaurant & Wine Bar,LLNewgRjdyf9SFvHZobW9Q,ccdj2X2q-i3LTmw3bF54eA,It was almost 2 years ago that I had the opportunity to be introduced to Chef Urschel's culinary magnificence.  He was running Mio Posto on Lark Street in...,4,2019-06-29 22:58:21
Provence Restaurant & Wine Bar,LLNewgRjdyf9SFvHZobW9Q,82hcF6yC0VO8TC7ox_W1-g,"First--and this is very important--you must disregard any review either positive or negative, written before March 2019 of Provence. 

Why? Because there's...",5,2019-06-07 18:28:24
711 Sports Grill,OAtiUU_EZUY1CCvU4PrcEA,Ghnc4bSERiVP3aycEJgpfQ,What a dump. They cater only to their regular high rollers and the rest of the public be damned. I was complaining about the service to my companion and...,1,2015-08-28 19:58:50
711 Sports Grill,OAtiUU_EZUY1CCvU4PrcEA,2tRdszESnt4vTg8UVbGacg,overcharged my card by $80. called them for 2 week 5 times. went in once. each time i was dismissed and put off. currently filing fraud charges and...,1,2016-11-05 07:15:15
711 Sports Grill,OAtiUU_EZUY1CCvU4PrcEA,ZQjugkU9kL0V-zZ_WxGWrQ,Excellent place to watch a game. The place is brand-new. Great food .great burgers. Great wings .  A dozen or more TV's. It's connected to OTB so you can...,5,2012-05-15 15:22:40
Pinhead Susan's,EIfe3sa5IYXh5zLGNSIY6A,sNlPHXwPlZseAx6itnWwJw,Decent place for family meal. We went this evening for an early dinner (4:00) right before the annual Schenectady holiday parade. Ordered fish n' chips for...,4,2019-11-23 17:51:49
Pinhead Susan's,EIfe3sa5IYXh5zLGNSIY6A,_lG3wLzNfkL3-5h4LkOdYQ,"Went for the NFL Sunday ticket !
Cozy comfy place to hang out and watch the game!
Great service 
Great beer
Great Food !
They had wing specials and the...",4,2019-11-04 12:46:10
Pinhead Susan's,EIfe3sa5IYXh5zLGNSIY6A,aQuKKlxBEOn7Ijwexr_l_g,So disappointing. I am being honest.  The service was very slow. People were served and left before we received our order.  The beers and wine were fine for...,1,2020-02-28 18:00:20
Sake Bon,t6lnaQlyc0wvX_XWcekzxQ,OF0VKVCTDPmongNK76h1Cg,"Love this place!!! A group of 11 including myself went for a friends birthday and we had a BLAST!!!! The service was great, the chef was great, the food and...",5,2020-01-10 20:45:29
Sake Bon,t6lnaQlyc0wvX_XWcekzxQ,0ESUBoqtm3bBnSgWpJqKYA,We were invited to a birthday dinner with some friends. We got there and the place was packed but in a good way. The hostess was very friendly knew the name...,4,2020-01-13 15:11:21
Sake Bon,t6lnaQlyc0wvX_XWcekzxQ,pxYfCxwZYdq6x2UhPuMxnQ,"I have never been to a more fun Hibachi ever! I walked in on a busy Friday night, no reservations, and was told at first I could eat at the restaurant. But...",5,2020-01-28 11:12:05
Mark's Grill,ejq2Pi3ef0x-JKP4tkUvSQ,vMXkOTFfBZbAbj0PxzJuxA,"Must've passed this restaurant/pub a thousand times, making a mental note that I gotta try this place. Especially when they always have steamers on the...",4,2019-07-13 12:49:25
Mark's Grill,ejq2Pi3ef0x-JKP4tkUvSQ,PgVAeAQjM4wYbA8C5j-zWg,"Great Bar!  Friendly and fun atmosphere.  I always stop in everytime i'm visiting Upstate NY.  Chicken wings, steamers, and deli roast beef sandwich are my...",5,2019-03-26 12:24:27
Mark's Grill,ejq2Pi3ef0x-JKP4tkUvSQ,uR9A_fwDMIAX-rjpAUHRVg,"Friendly local bar. Nice clean atmosphere. Most of the customers seem to know each other. The bar tender is the waitress too. She seems busy, handling 20...",4,2017-07-23 16:05:47
Stoney's Irish Grill,794O9ptEhnweINe8Ro9ugQ,ju9NztEqQHJ-hqPj8LxZ_A,Stoney's Irish Grill is the greatest! Their food is awesome and they have great drink selections. I have continued to buy one of the wines they have on the...,5,2012-05-11 18:54:52
Stoney's Irish Grill,794O9ptEhnweINe8Ro9ugQ,5VHQ792UeD54X3Mf30daZw,"Came here with the boys on a Saturday night, as saturdays are typically for the boys. The lovely atmosphere was only made better by the somewhat talented...",3,2019-03-03 12:09:33
Stoney's Irish Grill,794O9ptEhnweINe8Ro9ugQ,wBJeH5JcAjOLS_9XA1IoSQ,Nice  cozy dinner spot on a cold April night. We had dinner reservations for 8 and were seated right away towards the back next to their display cases with...,5,2018-04-15 05:57:35
donnie magoos,ibq-gxx3hXcEc6WT_LwzRQ,_7wivNZb5KGfHijn_WwfbA,"Only regret is that I should have come here sooner!
GREAT waitress who knew we were headed to a show and got us in and out as needed/desired.
I had bacon...",4,2020-01-01 06:18:19
donnie magoos,ibq-gxx3hXcEc6WT_LwzRQ,risLzNt5nrn7W1jC2jiQAg,"In town to see an concert at music hall. Had a groupon coupon for this place. Clean, well lit and quiet atmosphere. Sleepy town but good. Love when...",4,2019-10-12 16:39:07
donnie magoos,ibq-gxx3hXcEc6WT_LwzRQ,7BPh3IBbT6uX10Srb1SdRQ,"The service was very slow. Our appetizer came out with dinner, and our steak was way over cooked. I'd spend my money elsewhere next time.",2,2019-11-01 16:41:44
Dukes Chophouse,DoApf8WzhYHSqLPdrHnbxA,yrxXXgi0vpTv-j3Onxwb6Q,"Honestly was a great night. 
My boyfriend and I went here for a belated Valentine's Day dinner ( we went the night after Valentine's Day). Dimly lit but it...",4,2020-02-27 12:44:54
Dukes Chophouse,DoApf8WzhYHSqLPdrHnbxA,fVuBvqXhNiuu8LY0_A03sg,We've been here a couple of times previously with mixed results.  This visit was mostly consistent.  It is still easy to ask for a draft beer that they say...,3,2020-01-12 21:35:02
Dukes Chophouse,DoApf8WzhYHSqLPdrHnbxA,xQSRCYGtnW4rfsyZALI6sA,"It was an off night at the chop house. Consistency is important people!

Our waitress was sweet and very attentive. She did a wonderful job.

It was Italian...",2,2019-08-05 19:38:22
Andy's Place,HlF7ldsZJGgAy7G3WTaLbQ,WvgC0qnuWXTVrBtFsm2z9g,"LOUD AND OBNOXIOUS. I ordered a blt. Comes with your choice of fries, onion rings, etc. I opted for a side tossed salad with side of Ceaser dressing. She...",2,2017-09-03 14:29:00
Andy's Place,HlF7ldsZJGgAy7G3WTaLbQ,u-Jq30u3ZPzIz6MX2VsTrA,"Got food to go. Got there before the 20 mins they quoted.. Cold fries, burnt mac n cheese bites, barely average burger. Been sick all day from eating it...",1,2019-06-16 16:30:18
Andy's Place,HlF7ldsZJGgAy7G3WTaLbQ,CMZhWQ7tTklhinl4fgrUcQ,"First time. Loud, but fun
 I loved the wings. If you can deal with people having a good time. Try it out.",4,2018-10-15 11:05:55
Rustic Barn Pub,jeH_ca8vOTBT2nDy4Bttgw,X-5H7kFhaHEcDABS_jwC0w,I've been here on two different occasions & I absolutely love this venue for the bands they bring in & the food. The food is far above pub grub but...,5,2020-01-06 11:25:54
Rustic Barn Pub,jeH_ca8vOTBT2nDy4Bttgw,-ylH3Bqy1Pli15pI2S16OA,"Lunch here on Thursday, August 29, 2019. 

Attractive exterior.  Interior is a bit rough.  More of a 'pub' and get a beer kind of place than somewhere to...",2,2019-09-03 12:25:50
Rustic Barn Pub,jeH_ca8vOTBT2nDy4Bttgw,VsK1Q0Mae0DQZQ2wQnLX1g,"My husband and father visited the Rustic Barn Pub on a Friday evening around 5 pm. We were the only table, but there were a few of what seemed to be...",3,2019-06-01 07:20:51
Shaker Ridge County Club,ku45kYbTwIujKDLmwy4HHg,7lSSNbX3gHLlvLVkWVMaNg,"Love Shaker Ridge.  The staff, course...the best.  I run 3 golf outings every summer here.  We have a great relationship with the staff and they really make...",5,2016-07-03 09:33:25
Pam's Pub,Vb_srWd00ObFHNd_JQFIGw,MqFhXKskUd18I-FaXKR_iA,"Had a really burnt burger with an awful bun and some not even half cooked soggy fries for lunch. I'm in town from Buffalo,NY and tried a few wings from my...",1,2019-12-22 14:25:33
Pam's Pub,Vb_srWd00ObFHNd_JQFIGw,oRRg3wLchVEfoBKvNFmU5A,Ordered the wings and they were very good. The bartender/server was very pleasant and attentive. I've been here several times and I've never been disappointed.,5,2019-11-21 01:10:25
Pam's Pub,Vb_srWd00ObFHNd_JQFIGw,sR43WPU60v_5BS0e284QBA,"Dark, depressing and some of the worst bartenders ever. Maybe if we were regulars we'd get better service. Rather than wait on our table the bartender (dark...",1,2019-10-09 12:20:07
Swifty's Restaurant & Pub,n4197svD4KOlUSn6Yxs85w,vP-kXDzLZSzZch3THuK4_w,We went to Swifty's about a week and a half ago and it was so good. The Irish nachos were SO GOOD -- they put them on potato crisps and you honestly cannot...,5,2018-01-28 16:08:43
Swifty's Restaurant & Pub,n4197svD4KOlUSn6Yxs85w,0-HnljP2Da285YE0JwdoTg,"I came for the Buffalo burger: a deep fried hamburger covered in wing sauce? Yes, please! 

I lived in Buffalo for a few years, so anything Buffalo in the...",3,2018-10-23 14:10:16
Swifty's Restaurant & Pub,n4197svD4KOlUSn6Yxs85w,LJJKfyIkgCckQky4EHYc1g,"filthy disgusting ladies room!
good food tho.....nothing like our beloved swifty's in albany....",3,2020-02-12 10:03:02
McAddy's Pub,s6mQMDuaTa1Bn5baAIsoHA,rsiq27Qiy-XYtirzzxSOeQ,"Party of 4 on a Friday night before a show.  Service, atmosphere, food and beer all great.  I had
The fish and chips. The fish was great, The chips were...",4,2020-03-01 19:04:16
McAddy's Pub,s6mQMDuaTa1Bn5baAIsoHA,Mq2vAJzw4kEUPD-gxKKV4g,"We stopped in here for a drink while checking out the weekday night life around Troy last night. The atmosphere was cool, they had trivia going  on (for the...",4,2019-08-15 06:37:26
McAddy's Pub,s6mQMDuaTa1Bn5baAIsoHA,t0LPcPjUZBLRp6ynC88_nA,"I hadn't come back in a while bc the service was horrendous . Today was my first day back in probably 9 months and let me tell you, I regret it. I'm and...",1,2019-11-18 18:07:27
Jonathan's Pizza,URqP0ZY4yJ21HZ4MLGjDKw,EvbgZJYUBO0FkgrqBF5xKQ,Okay so.. What can I say about my experiences involving Jonathons? The food is made decent they're good to their regulars and the service can be slow due to...,3,2015-05-30 06:52:43
Jonathan's Pizza,URqP0ZY4yJ21HZ4MLGjDKw,OAUBva8fu1-mfq6rkb6A5A,"Prices weren't that bad, but these guys just could not handle the pre-concert crowd.  I waited for 15-20 mins on a beer, the bartender just left for like 10...",2,2018-10-18 21:28:44
Jonathan's Pizza,URqP0ZY4yJ21HZ4MLGjDKw,UegfxlWUlPsYuGUE0NeGeQ,"Food was ok, decent.  The reason I'm giving two stars is because of the attitude of the bartender/GM behind the bar. My friends and I were in from out of...",2,2018-10-18 15:20:49
Corcoran's Towpath Tavern,u8ldCEgF2izD2NT6T7_7Lw,srGpUwD5Uqsvl0ruKmNLbQ,Corcoran's is one of our  FAVORITE  places! Just this week I had the BEST eggplant parm I've ever had and a delicious cosmo. The owners and staff are a...,5,2020-02-01 05:47:09
Corcoran's Towpath Tavern,u8ldCEgF2izD2NT6T7_7Lw,Qouh57MVf3Ne2Yq1kK7dBw,"Saturday is their best day!  Great pub food selection and quality, friendly and professional service.  Excellent craft cocktails!",5,2019-07-06 15:43:13
Corcoran's Towpath Tavern,u8ldCEgF2izD2NT6T7_7Lw,ZPgovkW-SCTuBs02o9gv6A,So yummy! They have eggplant chips which I've never even heard of but they are now one of the best versions of eggplant I've ever eaten. Also their Saratoga...,4,2019-07-25 03:17:47
Tipsy Moose,lg5JudOvs5VpsWsBGSUuag,h6fQ8o8fMMJIw3T1vI5NRw,"I've only been for brunch, but the Troy location seems to have solved all of the provlems that the Latham location has. The parking lot, while still not a...",5,2019-12-15 10:14:55
Tipsy Moose,lg5JudOvs5VpsWsBGSUuag,1_PjyP0OxNIEYpRlJuxOsA,"I ordered the buffalo chicken sandwich, which the menu states is $14.95 for either grilled or fried chicken. It arrived and was accompanied by a pile of...",2,2020-02-19 11:14:15
Tipsy Moose,lg5JudOvs5VpsWsBGSUuag,qci1QRY_yS-1nDFlMcfvEg,I came here with a group of friends for Trivia Tues night. I arrived early 5:45 and secured a table. The staff was friendly and didn't mind us hanging out...,3,2019-12-09 08:14:46
Adirondack Lodge,cgW-Tzt_zznomWl9uFO_8g,6ZbABeD7pv-7hNKwc3gO4g,Bartender Vonnie was the greatest. Helped passed the time and she makes great drinks.,5,2020-01-11 14:24:49
Adirondack Lodge,cgW-Tzt_zznomWl9uFO_8g,qai__zbRIBreghI5ipjZ-A,I was checking a 730 flight and boy was I glad it came early. The Bartender 60ish Caucasian lady in this dark place was more concerned with her t.v show...,1,2020-01-15 20:32:26
Adirondack Lodge,cgW-Tzt_zznomWl9uFO_8g,meCGxNZmT1aKsuUdFrganQ,"Very very slow turtle service, one nice waitress is also bartender serving 40 people , we had to go to bar to get service after waiting 39 minutes. Then...",1,2020-02-13 13:55:02
Delaware Supply,JkjHR7StocXN8bF6BKd1Sw,H9B_mKVSa-hJE7Rpxaw-EA,"When it comes to beer lately, I think Stone Temple Pilots nailed it with the hit, ""Sour Girl.""

Since Mother Nature's all, ""Winter is Coming,"" my palate's...",5,2019-10-20 17:52:49
Delaware Supply,JkjHR7StocXN8bF6BKd1Sw,vwa1Vz0eL4bxS4mMmQLdtA,"Delaware Supply is just such a killer hangout spot. Serving well-curated taps with excellent pours, DS is also an excellent location right next to the...",5,2019-08-25 14:21:16
Delaware Supply,JkjHR7StocXN8bF6BKd1Sw,Uylnlo0nJtCWdGvxpnVI9Q,"What a fantastic little place!

We had a little gathering here last night with some fellow yelpers. I was excited to check this place out, because I love...",5,2019-06-27 06:44:54
Track 32 Italian Pub,IxZwzGFOeTh5yvo_hzqsyA,AkcQZ63iW2E-gZAo0XbVug,"In the middle of (nearly) nowhere this place is great! It is a new building and based on the local reviews this was necessary. The townies, as I refer to...",5,2019-10-13 21:23:52
Track 32 Italian Pub,IxZwzGFOeTh5yvo_hzqsyA,fWRnufZRsKs-oMCBjaxtWw,"We typically enjoy the food from here. However, today was disappointing. I had the Delmonico Steak sub.  While the meat was tasty, the green peppers had...",2,2020-04-05 13:15:46
Track 32 Italian Pub,IxZwzGFOeTh5yvo_hzqsyA,BX6r5pXbv6qV-Tj66v1aaA,"Pub Grub, Fried food, and Italian Favorites!

I was here with a group of yelpers to try a bunch of apps and some pizzas. We started at the bar, which had a...",3,2019-05-20 07:58:11
My Place & Co,hIaLnBvUOYAwZjxmr-UjJw,h5er2z5qEyBvz1yDcvHhuQ,"Cozy bar on Delaware Avenue with friendly bartenders and offering a good selection of beers on tap and tasty sandwiches. My go to sandwich is the Reuben,...",4,2019-11-28 06:15:54
My Place & Co,hIaLnBvUOYAwZjxmr-UjJw,-_4MyrlbBWlLlAHWzA4sPA,"I used to eat here all the time and then it changed. The barmaid was more interested in making sure the ""usuals"" get their quick pic in because they share...",1,2020-04-04 12:13:39
My Place & Co,hIaLnBvUOYAwZjxmr-UjJw,aoCGQH6alDc1nsQXVrewPw,dissapointing to see this place open during a pandemic. you serve food-- keep your staff & customers safe!,1,2020-03-15 17:59:55
Dinosaur Bar-B-Que,6Ld6AS4Qa_kVessELWw_tw,k-eVt2x5oOZykQMwHMK19w,"Take note - There are a bunch of haters on here that need to get real.  Giving 1 star because your delivery arrived ""cold"" ... come on.

While I would agree...",5,2020-03-12 08:41:36
Dinosaur Bar-B-Que,6Ld6AS4Qa_kVessELWw_tw,pP27Y2JxHHJW4Gw6qHn1NA,Okay so just to keep it short and sweet. Still my favorite BBQ place in the capital district! This time we came with a party of 5 and threw down some...,5,2020-01-06 19:35:42
Dinosaur Bar-B-Que,6Ld6AS4Qa_kVessELWw_tw,m8MCXkOhsH9i20DOsIZaqw,"This was our first time visiting this location. We've previously been to the one in Syracuse and had high expectations.

We made a reservation online to...",5,2019-12-30 17:49:35
LUKA's Salumeria & Spirits,sG-YvfSqcertY5xLUSs5bQ,RG3C2njjKOCJ1E5vFGslbA,"Salumeria? Whoa! So fancy!

For my first visit to River Street Market,​ I settled on eating at Luka's. 

Three things influenced​ my decision​: 

1) They...",4,2019-08-05 17:04:34
Forty One Sports Bar & Grill,SzVZm-W1Od4dblJUhkZ1VQ,i5jmTOs0AGLHGaRTi5AU7w,Coming home from a ski trip we were a party of 9 passing through Troy on the way home. My Grandmother comes to this place every Saturday and loves it and I...,5,2017-01-07 11:48:27
Forty One Sports Bar & Grill,SzVZm-W1Od4dblJUhkZ1VQ,j-YZVglFHTcXTKKEZaf9PQ,The owner here has a  big mouth and should really keep the fact that he owns this establishment quite. If never ever step foot in this place again!! Food is...,1,2020-01-27 16:06:44
Forty One Sports Bar & Grill,SzVZm-W1Od4dblJUhkZ1VQ,qa1fTAXWGYSgAAwixhRNcw,"I will never step foot in this place again, shame on owner for playing judge and jury.",1,2020-01-27 06:37:01
The Orchard Tavern & Restaurant,VuaDzB3vTfs0U1RalSXIIQ,bQq9fsWrhPc6XHNKORtiEA,Recently I have been feeling down and wanted to go to a simple restaurant to just relax and enjoy a quiet meal. A diner would have been my first choice but...,4,2020-03-02 06:29:06
The Orchard Tavern & Restaurant,VuaDzB3vTfs0U1RalSXIIQ,TALibZwNHC9JlLGHy_VrQw,My wife and I recently went to the Albany Orchard for dinner. I got my favorite hot turkey sandwich put gravy on the fries and my wife got the portobello...,3,2020-01-24 13:16:00
The Orchard Tavern & Restaurant,VuaDzB3vTfs0U1RalSXIIQ,9ftDQt3xmrWCzz0Bfr-L_Q,This is my new favorite date night with my husband.  It's a neighborhood joint.  Lived in the Capital District my whole life and never knew it existed.  We...,5,2019-01-04 06:43:51
Massry Center for the Arts,SGum4ks1ikYtcSgNU23Btg,Q2NoGcMQH75GKBsdf5hFYw,The Massry Center is a great little theater right in the heart of Albany.  We recently attended a musical performance in the theater and the acoustics in...,5,2018-12-04 09:16:57
Centre Street Pub,uHOyqyDD6ZLyoAPRENMcZA,WTijVqQGrLEuqOjUDYN5HA,"Let's start off with what this place is. This is a gastropub. Not an overly extensive menu, the Beef on Weck is very solid and the Shaved Ribeye Sandwich is...",5,2019-10-23 18:21:00
Centre Street Pub,uHOyqyDD6ZLyoAPRENMcZA,E-b4fpz3Y0Id4rDQi7gbrg,"Good, but could be great. We ordered a couple of pies from CSP, including one of their new brick oven ones. The toppings were great, but as a self...",3,2020-01-28 07:01:00
Centre Street Pub,uHOyqyDD6ZLyoAPRENMcZA,cTSITcDvC8psPGrhY8dleQ,"Great space including large beer garden a myriad of spaces inside extensive food menu & large comprehensive beer selection , a very large & competitive...",4,2019-10-02 15:52:33
Chili's,Ms9MMQ8bkpS-tgUPoR4lXQ,FbJBYFI_kg7VmePfZrlVDg,It's a chain.  You do know what you are getting for your money but I gotta tell you they definitely made that menu a family friendly affordable night out....,3,2020-02-12 13:18:40
Chili's,Ms9MMQ8bkpS-tgUPoR4lXQ,VKZl6za5fgJy_MOkYgFacQ,Solid bar/Mexican food. Our server was really nice and quick. And the food was good. Gotta get the fajitas lol. 2 for 1 drafts on Sunday nice and cold!,3,2019-12-15 11:01:24
Chili's,Ms9MMQ8bkpS-tgUPoR4lXQ,_mIXoN7FDeA3GW05uLeBIQ,"How do you mess up chicken fajitas? The chicken tasted like nothing and was chewy like rubber.
Is this even real chicken?
2 stars for good loaded fries and...",2,2019-01-29 10:55:58
Tartan Lanes,VgLVv2Pb7tphtCK-dzQG0A,166TR9X3YBJdgfwDqrdvDQ,We are excited to see the Scotia bowling alley is well on it's way to being back in action!  After we saw the bar was open until midnight via their Facebook...,4,2019-07-05 03:53:57
Rookies Sports Bar & Grill,rUm2eJIr-E4X88ATgQMDrQ,01jRLV-Cn3v2OXdggVCwew,"Rookies has the best wings, best priced beer and for a dive local bar....the nicest people. You will never feel out of place.  All the food is above average.",4,2019-12-12 14:43:54
Rookies Sports Bar & Grill,rUm2eJIr-E4X88ATgQMDrQ,Nqt8VtjugHv0kUO1z30u-Q,"After reading review we decided to check it out. We walked in with a party of 15 people. (We were visiting from NY, football game).
When we walked in the...",1,2016-11-19 14:46:37
Rookies Sports Bar & Grill,rUm2eJIr-E4X88ATgQMDrQ,xPFxQ1uppqoyXi3pcAhymw,Nothing special and there was an annoying drunk guy in there who is apparently there every day.  How do I know this based on my one visit? Everyone in the...,2,2016-10-03 19:14:35
Casey's Restaurant,_j7c5fPVCm7qYtw871R5kA,VV8L51xAdwl_f1refmVM7Q,My family has been coming to Casey's for generations. The food is always great and I would say it is one of the classic/premier places to get seafood in the...,5,2020-02-07 16:00:25
Casey's Restaurant,_j7c5fPVCm7qYtw871R5kA,pAY3hLqExfSJEFR2cioYYQ,"This is my second time at this establishment , Very Clean place with a cozy feel, Reminds me of a naughbor Hood resturant bar .. Did not  know what too...",3,2019-12-19 19:35:51
Casey's Restaurant,_j7c5fPVCm7qYtw871R5kA,UYzO355g8skeUX3E4HK2uQ,I m from NYC. I was second  times white my wife. Food was great! Atmosphere was perfect. I would come again.,5,2019-10-22 06:43:28
Milano Restaurant,pNNB4QSFaVD0-Gm3EMtH6w,b9-pmVXu0JYCHygRYqZtwQ,Ordered take out from door dash. Both the chicken parm and burrata were excellent. Would prefer more Bread but it was a delicious to go meal.  Gotta say the...,5,2020-04-11 04:51:24
Milano Restaurant,pNNB4QSFaVD0-Gm3EMtH6w,6NFhYF9zlbBwkBmF9WnHRg,Wonderful dinner out.  Began with a delightful glass of rose'.  My niece and I decided to split a salad and a pizza.  Since they have daily specials we...,5,2018-09-25 08:07:01
Milano Restaurant,pNNB4QSFaVD0-Gm3EMtH6w,zahycgm9xahmnfoN8yS4nA,Milano lunch is as wonderful as dinner.  Wine selection is excellent.  Dinner or lunch is delicious at Milano.,5,2020-03-04 12:08:04
Ruby Tuesday,20pSaYLWrb8V8UVdJuMSvA,Wq5jJaIA6mMribUL6pVKaQ,This is a pretty good Ruby Tuesday if you keep your expectations in check.  The Ruby Tuesday's in Latham closed so I now have to come to this location if I...,4,2019-12-24 13:29:59
Ruby Tuesday,20pSaYLWrb8V8UVdJuMSvA,fb7Z5pr2LXgeCNe0V-4gDg,"DO NOT EAT HERE! 
I cannot believe this place is in business. Filthy ! From the menus to the salad bar , waited over an hour for our food to be told... one...",1,2019-03-22 19:12:16
Ruby Tuesday,20pSaYLWrb8V8UVdJuMSvA,cP_u2zAhkLD4cx1LPqyNBg,"Personally I would not choose to go here but friends invited us before going to see a show at Funny Bones.
I ordered the salad bar.  WOW!  I counted 5 of...",2,2019-01-14 06:55:14
Union Inn,BZ1KASE16PfT__IBzKm4WQ,TjUx_Lx6iqUSKlrgzuIquw,"If you want to see a fight, this is the place to go. Always nonsense and drama with the crowd here. 
I used to love coming here when they first opened...",1,2019-06-15 14:40:08
Union Inn,BZ1KASE16PfT__IBzKm4WQ,_KIl6c9rz49RPrraWMpFdw,"This place is horrible. Incredibly slow service. I've been waiting for an order of wings for over 90 mins. Tried to cancel my order, but I can't get their...",1,2019-08-24 23:24:55
LT’s Mexican Grill,XhtNHZgxue1HiT8zLyjArA,j5JwGQU5JJ1gtFPiSd2l-Q,Ate dinner here tonight. The food was really good and staff super friendly. We enjoyed the chicken chimi and steak quesadilla. We will definitely return to...,5,2020-03-06 18:02:24
LT’s Mexican Grill,XhtNHZgxue1HiT8zLyjArA,JJlzzSSyCcRVBg_Oi9LcGg,We were excited to try the new LTs Mexicsn Grill.  Food was ok but we waited 20 mins for drink orders and then never got our margaritas.  We will try it...,3,2020-03-07 13:31:41
Hunter's On Jay,1kr4_ImZsc06blUuMZxQIw,L6YMEm3eq0j8IQL8YobpKQ,"This is my favorite bar in Schenectady- 

Fantastic beer list that shows a high level of craft beer knowledge as well as and understanding of how to balance...",5,2019-06-02 11:59:01
Hunter's On Jay,1kr4_ImZsc06blUuMZxQIw,XW0jPZue-8VY1v4Zpq2hmg,"Went to buy bread across the street and went for a beer. Wow, is this place great. 20 selections on tap and the wings are the best I've had in years. Beats...",5,2019-08-23 14:45:52
Hunter's On Jay,1kr4_ImZsc06blUuMZxQIw,i2k0s9ID9ChwOWm_mFw7Yw,Great local pub with an awesome beer selection and yummy wings and fries. Super relaxed atmosphere.,5,2017-10-17 18:02:26
Renaissance Hall Restaurant,4CrtNIw2KLllnl_OTTBi9A,AkMSXvcJ6rIRlkRmukehAw,"This is a wonderful venue, a restored old church located in an urban community in the middle of Schenectady county but is quite a gem. Not only is it an...",5,2018-08-26 23:29:50
Renaissance Hall Restaurant,4CrtNIw2KLllnl_OTTBi9A,O4lP_knTg5bbgZqdkKjwZA,"I just discovered this place on new years.Buffet was great, prime rib delish. Carla page on point! Great repurpose of a beautiful landmark! I will return!",5,2018-01-11 13:46:10
Applebee's Grill + Bar,kFmoKpQ8MNF0TrFdG1NSsA,yMymT8kmPYT8XjZbNy9D-w,The one thing that (not literally) stuck in my craw was that -They have the auto pay service on the table and it AUTO calculates a tip for you giving...,4,2019-06-26 07:07:11
Applebee's Grill + Bar,kFmoKpQ8MNF0TrFdG1NSsA,69TBl-TE5falpRgH1ZqdMw,A friend and I were nearby and decided to pre-order some food to take back to her house for three. It's not common that we really would go for food at a...,2,2020-02-23 05:18:16
Applebee's Grill + Bar,kFmoKpQ8MNF0TrFdG1NSsA,W3gAsIDyJnIA-lFEak7zYw,"Not even giving one star because food taste like it just came out the microwave.
I order the brownie ""bites"" keyword BiTES!
But they gave me a brownie bite...",1,2019-04-26 15:30:56
JT's Tavern,T94tJxqmlgRIc40Uv0Bdow,MjWQOsVjoMvsTPbgRTGp3A,I stopped by recently and was pleasantly surprised by what the new management is doing. I didn't eat tho so can't rate that yet. I'll be back.,5,2019-07-02 08:27:09
JT's Tavern,T94tJxqmlgRIc40Uv0Bdow,93xDD3BAmDHDwyozEAWu0Q,Im not one to do things like this after I leave a job (and Ive been fired for some wild drama bullshit before and STILL never did this lol) but let me just...,1,2018-07-06 12:59:06
